MATRIX_NAME	KINASE	GENE_NAME	TYPE	SUBTYPE	FAMILY	UNIPROT_ID	UNIPROT_ENTRY_NAME	EMBL_ID	EMBL	ENSEMBL_GENE_ID	ENSEMBL_TRS_ID	ENSEMBL_PRO_ID	P_ENTREZGENEID	P_GI	PIR	REFSEQ_NT_ID	P_REFSEQ_AC	PDB_ID	BIOGRID_ID	DIP_ID	STRING_ID	CHEMBL_ID	DRUGBANK_ID	GUIDETOPHARMACOLOGY_ID	BIOMUTA_ID	DMDM_ID	CPTAC_ID	PROTEOMICSDB_ID	DNASU_ID	REACTOME_ID	CHITARS_ID	GENEWIKI_ID	GENOMERNAI_ID	HGNC_ID	KL_LIBRARY	DUAL_SPECIFICITY
CDK12	CDK12	CDK12	ser_thr	STK	CMGC	Q9NYV4	CDK12_HUMAN	AF227198	AAF36401.1	ENSG00000167258	ENST00000447079;ENST00000584632;ENST00000430627;ENST00000581593;ENST00000559663;ENST00000584336;ENST00000581963;ENST00000559545;ENST00000585161;ENST00000558240	ENSP00000407720	51755	194380238	nan	NM_015083.2	NP_055898.1	4CXA	119715	DIP-39768N	9606.ENSP00000398880	CHEMBL3559692	nan	1965	CDK12	308153421	nan	83279	51755	R-HSA-6796648	CDK12	CRKRS	51755	HGNC:24224	ser_thr	FALSE
CDK13	CDK13	CDK13	ser_thr	STK	CMGC	Q14004	CDK13_HUMAN	AJ297709	CAC10400.1	ENSG00000065883	ENST00000340829;ENST00000181839;ENST00000613626;ENST00000643868;ENST00000646039;ENST00000611390;ENST00000643859;ENST00000647518;ENST00000642626;ENST00000642660;ENST00000646437;ENST00000484589;ENST00000643915;ENST00000647453;ENST00000642213;ENST00000645470;ENST00000642592;ENST00000478563;ENST00000644221;ENST00000644561;ENST00000645826;ENST00000465643	ENSP00000181839	8621	10443224	A38197	NM_003718.4	NP_003709.3	5EFQ	114176	nan	9606.ENSP00000181839	CHEMBL1795192	nan	1966	CDK13	66774048	nan	59786	8621	R-HSA-6796648	CDK13	CDC2L5	8621	HGNC:1733	ser_thr	FALSE
CDK14	CDK14	CDK14	ser_thr	STK	CMGC	O94921	CDK14_HUMAN	AF119833	AAG43234.1	ENSG00000058091	ENST00000449528;ENST00000484035;ENST00000446224;ENST00000430760;ENST00000456689;ENST00000380050;ENST00000496279;ENST00000446790;ENST00000265741;ENST00000406263;ENST00000436577;ENST00000431029;ENST00000478540;ENST00000487145;ENST00000460493	ENSP00000265741	5218	119597279	nan	NM_001287135.1	NP_001274064.1	nan	111239	DIP-39618N	9606.ENSP00000369390	CHEMBL6162	nan	nan	CDK14	nan	nan	50556	5218	nan	CDK14	PFTK1	5218	HGNC:8883	ser_thr	FALSE
CDK16	CDK16	CDK16	ser_thr	STK	CMGC	Q00536	CDK16_HUMAN	X66363	CAA47006.1	ENSG00000102225	ENST00000517997;ENST00000517479;ENST00000457458;ENST00000522883;ENST00000520295;ENST00000357227;ENST00000519758;ENST00000520893;ENST00000517426;ENST00000522234;ENST00000518391;ENST00000428400;ENST00000518022;ENST00000523034;ENST00000523344;ENST00000523699;ENST00000523543;ENST00000493213;ENST00000520141;ENST00000462827;ENST00000462483;ENST00000276052;ENST00000622098	ENSP00000276052	5127	1034674470	S23385	NM_001170460.1	NP_001163931.1	3MTL	111154	nan	9606.ENSP00000276052	CHEMBL4597	DB07766	nan	CDK16	266425	nan	57854	5127	nan	CDK16	PCTK1	5127	HGNC:8749	ser_thr	FALSE
CDK17	CDK17	CDK17	ser_thr	STK	CMGC	Q00537	CDK17_HUMAN	X66360	CAA47004.1	ENSG00000059758	ENST00000261211;ENST00000543119;ENST00000542666;ENST00000548422;ENST00000550971;ENST00000549899;ENST00000551484;ENST00000553042;ENST00000551816;ENST00000552496;ENST00000548734;ENST00000552262	ENSP00000261211	5128	158261045	S23384	NM_001170464.2	NP_001163935.1	nan	111155	nan	9606.ENSP00000261211	CHEMBL5790	DB12010	nan	CDK17	59803097	nan	57855	5128	nan	CDK17	PCTK2	5128	HGNC:8750	ser_thr	FALSE
CDK18	CDK18	CDK18	ser_thr	STK	CMGC	Q07002	CDK18_HUMAN	AY353237	AAR13065.1	ENSG00000117266	ENST00000429964;ENST00000512922;ENST00000504648;ENST00000506784;ENST00000360066;ENST00000507067;ENST00000462976;ENST00000478560;ENST00000443813;ENST00000506215;ENST00000419301;ENST00000507240;ENST00000515494;ENST00000476153;ENST00000505932;ENST00000489617;ENST00000506489;ENST00000468954;ENST00000504162;ENST00000512008;ENST00000484080;ENST00000515514;ENST00000459862	ENSP00000353176	5129	47078229	S32831	NM_002596.3	NP_002587.2	nan	111156	nan	9606.ENSP00000423665	CHEMBL5316	nan	nan	CDK18	116242704	nan	58496	5129	nan	CDK18	PCTK3	5129	HGNC:8751	ser_thr	FALSE
CDK19	CDK19	CDK19	ser_thr	STK	CMGC	Q9BWU1	CDK19_HUMAN	AY028424	AAK27731.1	ENSG00000155111	ENST00000368911;ENST00000323817;ENST00000457688;ENST00000463016;ENST00000460913;ENST00000468997;ENST00000497709;ENST00000413605	ENSP00000317665	23097	665821231	nan	NM_001300960.1	NP_001287889.1	nan	116725	DIP-29013N	9606.ENSP00000357907	CHEMBL6002	nan	1972	CDK19	60391917	nan	79317	23097	R-HSA-1989781	CDK19	nan	23097	HGNC:19338	ser_thr	FALSE
CDK2	CDK2	CDK2	ser_thr	STK	CMGC	P24941	CDK2_HUMAN	X61622	CAA43807.1	ENSG00000123374	ENST00000266970;ENST00000556464;ENST00000555408;ENST00000553376;ENST00000440311;ENST00000555357;ENST00000354056;ENST00000554619;ENST00000556276;ENST00000556656;ENST00000556146;ENST00000554545	ENSP00000266970	1017	40889231	A41227	NM_001290230.1	NP_001277159.1	1AQ1	107452	DIP-161N	9606.ENSP00000266970	CHEMBL301	DB06888	1973	CDK2	116051	nan	54241	1017	R-HSA-1538133	CDK2	Cyclin-dependent_kinase_2	1017	HGNC:1771	ser_thr	FALSE
CDK3	CDK3	CDK3	ser_thr	STK	CMGC	Q00526	CDK3_HUMAN	X66357	CAA47001.1	ENSG00000250506	ENST00000448471;ENST00000425876;ENST00000586261	ENSP00000410561	1018	54781357	S23382	NM_001258.2	NP_001249.1	1LFN	107453	DIP-686N	9606.ENSP00000410561	CHEMBL4442	nan	1975	CDK3	231726	nan	57848	1018	nan	nan	Cyclin-dependent_kinase_3	1018	HGNC:1772	ser_thr	FALSE
CDK4	CDK4	CDK4	ser_thr	STK	CMGC	P11802	CDK4_HUMAN	M14505	AAA35673.1	ENSG00000135446	ENST00000257904;ENST00000312990;ENST00000552713;ENST00000549606;ENST00000553237;ENST00000546489;ENST00000551888;ENST00000547281;ENST00000550419;ENST00000551800;ENST00000552254;ENST00000551706;ENST00000552388;ENST00000552862;ENST00000547853	ENSP00000257904	1019	189053940	I52695	NM_000075.3	NP_000066.1	1LD2	107454	DIP-875N	9606.ENSP00000257904	CHEMBL331	DB12001	1976	CDK4	1168867	nan	4694	1019	R-HSA-187577	CDK4	Cyclin-dependent_kinase_4	1019	HGNC:1773	ser_thr	FALSE
CDK5	CDK5	CDK5	ser_thr	STK	CMGC	Q00535	CDK5_HUMAN	X66364	CAA47007.1	ENSG00000164885	ENST00000485972;ENST00000297518;ENST00000487703;ENST00000476691;ENST00000469108	ENSP00000297518	1020	56966251	S23386	NM_001164410.2	NP_001157882.1	1H4L	107455	DIP-24221N	9606.ENSP00000419782	CHEMBL4036	DB07364	1977	CDK5	4033704	nan	57852	1020	R-HSA-180024	CDK5	Cyclin-dependent_kinase_5	1020	HGNC:1774	ser_thr	FALSE
CDK6	CDK6	CDK6	ser_thr	STK	CMGC	Q00534	CDK6_HUMAN	X66365	CAA47008.1	ENSG00000105810	ENST00000265734;ENST00000467166;ENST00000424848;ENST00000473078;ENST00000491250	ENSP00000265734	1021	51094901	S23387	NM_001145306.1	NP_001138778.1	1BI7	107456	DIP-687N	9606.ENSP00000265734	CHEMBL2508	DB07379	1978	CDK6	266423	nan	57851	1021	R-HSA-2559580	CDK6	Cyclin-dependent_kinase_6	1021	HGNC:1777	ser_thr	FALSE
CDK7	CDK7	CDK7	ser_thr	STK	CMGC	P50613	CDK7_HUMAN	X79193	CAA55785.1	ENSG00000277273;ENSG00000134058	ENST00000613505;ENST00000613491;ENST00000615305;ENST00000617289;ENST00000621639;ENST00000614881;ENST00000617941;ENST00000615854;ENST00000617026;ENST00000622424;ENST00000618909;ENST00000614858;ENST00000618188;ENST00000628367;ENST00000629972;ENST00000626796;ENST00000629350;ENST00000506563;ENST00000512687;ENST00000515391;ENST00000512985;ENST00000256443;ENST00000515180;ENST00000506789;ENST00000510106;ENST00000514676;ENST00000504147;ENST00000508726;ENST00000502604;ENST00000513629	ENSP00000256443	1022	4502743	A54820	NM_001324069.1	NP_001310998.1	1LG3	107457	DIP-5995N	9606.ENSP00000256443	CHEMBL3055	DB03496	1979	CDK7	1705722	nan	56258	1022	R-HSA-112382	CDK7	Cyclin-dependent_kinase_7	1022	HGNC:1778	ser_thr	FALSE
CDK8	CDK8	CDK8	ser_thr	STK	CMGC	P49336	CDK8_HUMAN	X85753	CAA59754.1	ENSG00000132964	ENST00000536792;ENST00000381527;ENST00000465820;ENST00000477277;ENST00000625988;ENST00000480323	ENSP00000370938	1024	971460835	I37227	NM_001260.2	NP_001251.1	3RGF	107458	DIP-32595N	9606.ENSP00000370938	CHEMBL5719	DB03496	1980	CDK8	1345718	nan	55991	1024	R-HSA-1989781	CDK8	Cyclin-dependent_kinase_8	1024	HGNC:1779	ser_thr	FALSE
CDK9	CDK9	CDK9	ser_thr	STK	CMGC	P50750	CDK9_HUMAN	L25676	AAA35668.1	ENSG00000136807	ENST00000421939;ENST00000373264;ENST00000480353;ENST00000491521;ENST00000498339	ENSP00000362361	1025	460417613	A55262	NM_001261.3	NP_001252.1	1PF6	107459	DIP-29016N	9606.ENSP00000362361	CHEMBL3116	DB03496	1981	CDK9	68067660	CPTAC-1602	56263	1025	R-HSA-112382	CDK9	CDK9	1025	HGNC:1780	ser_thr	FALSE
CDKL1	CDKL1	CDKL1	ser_thr	STK	CMGC	Q00532	CDKL1_HUMAN	X66358	CAA47002.1	ENSG00000100490	ENST00000395834;ENST00000525911;ENST00000534267;ENST00000216378;ENST00000356146;ENST00000542671;ENST00000529347;ENST00000528197;ENST00000531052;ENST00000530553;ENST00000534566	ENSP00000379176	8814	37596297	S22745	NM_004196.4	NP_004187.2	4AGU	114341	nan	9606.ENSP00000379176	CHEMBL5789	DB12010	1982	CDKL1	229463050	nan	57849	8814	nan	CDKL1	nan	8814	HGNC:1781	ser_thr	FALSE
CDKL5	CDKL5	CDKL5	ser_thr	STK	CMGC	O76039	CDKL5_HUMAN	Y15057	CAA75342.1	ENSG00000008086	ENST00000379996;ENST00000623535;ENST00000674046;ENST00000635828;ENST00000637881;ENST00000379989;ENST00000624953;ENST00000623364;ENST00000624700;ENST00000463994;ENST00000636046;ENST00000623610;ENST00000673617	ENSP00000369325	6792	929631	S58296	NM_001037343.1	NP_001032420.1	4BGQ	112668	nan	9606.ENSP00000369325	CHEMBL1163112	nan	nan	CDKL5	nan	nan	50359	6792	nan	CDKL5	CDKL5	6792	HGNC:11411	ser_thr	FALSE
CHAK1	CHAK1	TRPM7	ser_thr	STK	Alpha	Q96QT4	TRPM7_HUMAN	AY032950	AAK44211.1	ENSG00000092439	ENST00000561267;ENST00000646667;ENST00000560955;ENST00000561443;ENST00000560516;ENST00000558444;ENST00000560849;ENST00000645282;ENST00000560284;ENST00000560638	ENSP00000495860	54822	56404941	nan	NM_001301212.1	NP_001288141.1	nan	120177	nan	9606.ENSP00000320239	CHEMBL1250412	DB04447	499	TRPM7	56404941	nan	77898	54822	R-HSA-3295583	TRPM7	TRPM7	54822	HGNC:17994	ser_thr	FALSE
CHAK2	CHAK2	TRPM6	ser_thr	STK	Alpha	Q9BX84	TRPM6_HUMAN	AF350881	AAK31202.2	ENSG00000119121	ENST00000360774;ENST00000483186;ENST00000359047;ENST00000361255;ENST00000449912	ENSP00000354006	140803	293597574	nan	NM_001177310.1	NP_001170781.1	nan	126713	nan	9606.ENSP00000354006	CHEMBL1628470	DB14513	498	TRPM6	56404951	nan	79380	140803	R-HSA-3295583	TRPM6	TRPM6	140803	HGNC:17995	ser_thr	FALSE
CHK1	CHK1	CHEK1	ser_thr	STK	CAMK	O14757	CHK1_HUMAN	AF016582	AAC51736.1	ENSG00000149554	ENST00000525396;ENST00000427383;ENST00000428830;ENST00000438015;ENST00000278916;ENST00000544373;ENST00000532669;ENST00000527013;ENST00000526937;ENST00000534685;ENST00000532449;ENST00000531062;ENST00000534070;ENST00000524737;ENST00000531607	ENSP00000278916	1111	221046815	nan	NM_001114121.2	NP_001107593.1	1IA8	107536	DIP-24182N	9606.ENSP00000388648	CHEMBL4630	DB07647	1987	CHEK1	nan	CPTAC-3223	27577	1111	R-HSA-1433557	CHEK1	CHEK1	1111	HGNC:1925	ser_thr	FALSE
CHK2	CHK2	CHEK2	ser_thr	STK	CAMK	O96017	CHK2_HUMAN	AF086904	AAC83693.1	ENSG00000183765	ENST00000434810;ENST00000456369;ENST00000464581;ENST00000402731;ENST00000425190;ENST00000404276;ENST00000348295;ENST00000416671;ENST00000648295;ENST00000472807;ENST00000649563;ENST00000405598;ENST00000382580;ENST00000650281;ENST00000417588;ENST00000433728;ENST00000448511;ENST00000403642;ENST00000433028;ENST00000491919;ENST00000439346;ENST00000439200;ENST00000454252;ENST00000650233;ENST00000398017	ENSP00000329012	11200	340780227	nan	NM_001005735.1	NP_001005735.1	1GXC	116369	DIP-24270N	9606.ENSP00000372023	CHEMBL2527	DB06486	1988	CHEK2	nan	nan	51198	11200	R-HSA-5693565	CHEK2	CHEK2	11200	HGNC:16627	ser_thr	FALSE
CK1A	CK1A	CSNK1A1	ser_thr	STK	CK1	P48729	KC1A_HUMAN	X80693	CAA56710.1	ENSG00000113712	ENST00000261798;ENST00000657001;ENST00000515768;ENST00000606719;ENST00000657462;ENST00000377843;ENST00000661952;ENST00000504676;ENST00000515435;ENST00000662268;ENST00000657706;ENST00000606826;ENST00000503350;ENST00000606299;ENST00000670598;ENST00000523203;ENST00000515748	ENSP00000261798	1452	119582178	A57011	NM_001025105.2	NP_001020276.1	5FQD	107836	DIP-40367N	9606.ENSP00000421689	CHEMBL2793	DB12010	1995	CSNK1A1	31077177	nan	55928	1452	R-HSA-195253	CSNK1A1	"Casein_kinase_1,_alpha_1"	1452	HGNC:2451	ser_thr	FALSE
CK1A2	CK1A2	CSNK1A1L	ser_thr	STK	CK1	Q8N752	KC1AL_HUMAN	AL391383	EAX08587.1	ENSG00000180138	ENST00000379800	ENSP00000369126	122011	212286065	nan	NM_145203.5	NP_660204.2	nan	125755	nan	9606.ENSP00000369126	CHEMBL5520	nan	nan	CSNK1A1L	212286065	nan	72263	122011	nan	nan	nan	122011	HGNC:20289	ser_thr	FALSE
CK1D	CK1D	CSNK1D	ser_thr	STK	CK1	P48730	KC1D_HUMAN	U29171	AAC50807.1	ENSG00000141551	ENST00000584672;ENST00000398519;ENST00000314028;ENST00000581241;ENST00000584377;ENST00000577578;ENST00000392334;ENST00000578501;ENST00000581737;ENST00000580784;ENST00000269361;ENST00000584913;ENST00000403276;ENST00000580565;ENST00000581108;ENST00000582844;ENST00000578904;ENST00000580446;ENST00000581660;ENST00000578194;ENST00000579316;ENST00000584472;ENST00000580061;ENST00000585026;ENST00000579308;ENST00000581655	ENSP00000324464	1453	1184155	G01876	NM_001893.4	NP_001884.2	3UYS	107837	DIP-39735N	9606.ENSP00000324464	CHEMBL2828	nan	1997	CSNK1D	27923980	nan	55930	1453	R-HSA-204005	CSNK1D	CSNK1D	1453	HGNC:2452	ser_thr	FALSE
CK1E	CK1E	CSNK1E	ser_thr	STK	CK1	P49674	KC1E_HUMAN	L37043	AAC41761.1	ENSG00000213923	ENST00000396832;ENST00000359867;ENST00000366216;ENST00000431632;ENST00000495232;ENST00000403904;ENST00000431611;ENST00000494610;ENST00000413574;ENST00000405675;ENST00000612795;ENST00000498529;ENST00000442216;ENST00000451964;ENST00000430335	ENSP00000352929	102800317	414145850	I61744	NM_001289912.1	NP_001276841.1	4HNI	107838	DIP-38050N	9606.ENSP00000380044	CHEMBL4937	DB06195	1998	CSNK1E	1346369	nan	56045	1454	R-HSA-201688	CSNK1E	CSNK1E	nan	HGNC:2453	ser_thr	FALSE
CK1G1	CK1G1	CSNK1G1	ser_thr	STK	CK1	Q9HCP0	KC1G1_HUMAN	AB042563	BAB17839.1	ENSG00000169118	ENST00000303052;ENST00000607537;ENST00000561349;ENST00000635142;ENST00000634654;ENST00000634811;ENST00000606225;ENST00000634302;ENST00000634722;ENST00000634909;ENST00000606793;ENST00000635230;ENST00000635414;ENST00000635324;ENST00000635270;ENST00000635529;ENST00000635514;ENST00000635359	ENSP00000305777	53944	40225395	nan	NM_001329606.1	NP_001316535.1	2CMW	119824	nan	9606.ENSP00000305777	CHEMBL2426	DB08325	1999	CSNK1G1	18202957	nan	81782	53944	nan	CSNK1G1	nan	53944	HGNC:2454	ser_thr	FALSE
CK1G2	CK1G2	CSNK1G2	ser_thr	STK	CK1	P78368	KC1G2_HUMAN	U89896	AAB88627.1	ENSG00000133275	ENST00000255641;ENST00000591752;ENST00000614707;ENST00000589350;ENST00000589385;ENST00000591002;ENST00000585959;ENST00000590106;ENST00000589861;ENST00000615564;ENST00000585957	ENSP00000255641	1455	3334981	nan	NM_001319.6	NP_001310.3	2C47	107839	nan	9606.ENSP00000255641	CHEMBL2543	DB04604	2000	CSNK1G2	3024060	nan	57596	1455	R-HSA-1660661	CSNK1G2	nan	1455	HGNC:2455	ser_thr	FALSE
CK1G3	CK1G3	CSNK1G3	ser_thr	STK	CK1	Q9Y6M4	KC1G3_HUMAN	AF049089	AAD26525.1	ENSG00000151292	ENST00000508708;ENST00000511130;ENST00000512718;ENST00000521364;ENST00000510842;ENST00000361991;ENST00000360683;ENST00000514131;ENST00000515322;ENST00000345990	ENSP00000334735	1456	422920076	nan	NM_001031812.3	NP_001026982.1	2CHL	107840	nan	9606.ENSP00000353904	CHEMBL5084	DB07489	nan	CSNK1G3	47117932	nan	1831	1456	nan	CSNK1G3	nan	1456	HGNC:2456	ser_thr	FALSE
CK2A1	CK2A1	CSNK2A1	ser_thr	STK	Other	P68400	CSK21_HUMAN	J02853	AAA56821.1	ENSG00000101266	ENST00000217244;ENST00000646561;ENST00000643660;ENST00000645623;ENST00000619801;ENST00000400227;ENST00000349736;ENST00000643700;ENST00000644170;ENST00000645910;ENST00000645840;ENST00000646305;ENST00000645260;ENST00000642689;ENST00000645234;ENST00000646814;ENST00000644885;ENST00000646477;ENST00000642673;ENST00000643641;ENST00000644448;ENST00000644710;ENST00000643980;ENST00000647155;ENST00000645334;ENST00000645768;ENST00000644003;ENST00000645249;ENST00000647026;ENST00000400217;ENST00000647348;ENST00000643600;ENST00000643680;ENST00000460062;ENST00000643968;ENST00000643602;ENST00000644177;ENST00000609525;ENST00000645091;ENST00000609606;ENST00000646443;ENST00000608066;ENST00000646908;ENST00000645641;ENST00000645187;ENST00000642160;ENST00000608490;ENST00000643910	ENSP00000217244	1457	1048348850	A30319	NM_001895.3	NP_001886.1	1JWH	107841	DIP-32682N	9606.ENSP00000217244	CHEMBL3629	DB01765	1549	CSNK2A1	55977123	nan	57536	1457	R-HSA-1483191	CSNK2A1	"Casein_kinase_2,_alpha_1"	1457	HGNC:2457	ser_thr	FALSE
CK2A2	CK2A2	CSNK2A2	ser_thr	STK	Other	P19784	CSK22_HUMAN	M55268	AAA51548.1	ENSG00000070770	ENST00000566813;ENST00000565188;ENST00000262506;ENST00000676463;ENST00000677823;ENST00000567730;ENST00000563307;ENST00000562367	ENSP00000262506	1459	388603973	B35838	NM_001896.2	NP_001887.1	3E3B	107842	DIP-318N	9606.ENSP00000262506	CHEMBL4070	DB07546	1550	CSNK2A2	125266	nan	53686	1459	R-HSA-1483191	CSNK2A2	CSNK2A2	1459	HGNC:2459	ser_thr	FALSE
CLK1	CLK1	CLK1	ser_thr	STK	CMGC	P49759	CLK1_HUMAN	L29219	AAA61480.1	ENSG00000013441	ENST00000321356;ENST00000461981;ENST00000464454;ENST00000432425;ENST00000473565;ENST00000472679;ENST00000409769;ENST00000409403;ENST00000434813;ENST00000461326;ENST00000496205;ENST00000492793;ENST00000481641;ENST00000482590;ENST00000621181	ENSP00000326830	1195	158259753	S53641	NM_001162407.1	NP_001155879.1	1Z57	107606	nan	9606.ENSP00000394734	CHEMBL4224	DB06376	1990	CLK1	206729857	nan	56090	1195	nan	CLK1	CLK1	1195	HGNC:2068	ser_thr	FALSE
CLK2	CLK2	CLK2	ser_thr	STK	CMGC	P49760	CLK2_HUMAN	L29218	AAA61482.1	ENSG00000261893;ENSG00000176444	ENST00000572269;ENST00000574445;ENST00000570717;ENST00000576584;ENST00000574877;ENST00000575900;ENST00000570684;ENST00000361168;ENST00000368361;ENST00000476983;ENST00000355560;ENST00000497188;ENST00000471047;ENST00000484699	ENSP00000354856	1196	661567373	S53637	NM_001294338.1	NP_001281267.1	3NR9	107607	DIP-42277N	9606.ENSP00000357345	CHEMBL4225	DB12010	1991	CLK2	1705919	nan	56093	1196	nan	CLK2	CLK2	1196	HGNC:2069	ser_thr	FALSE
CLK3	CLK3	CLK3	ser_thr	STK	CMGC	P49761	CLK3_HUMAN	L29220	AAA61483.1	ENSG00000179335	ENST00000564353;ENST00000567992;ENST00000345005;ENST00000483723;ENST00000562389;ENST00000395066;ENST00000454830;ENST00000569063;ENST00000568139;ENST00000563297;ENST00000568488;ENST00000568605;ENST00000566126;ENST00000570296;ENST00000562670;ENST00000564096;ENST00000569406;ENST00000563112;ENST00000562078;ENST00000563842;ENST00000564468;ENST00000566926;ENST00000567805;ENST00000561673;ENST00000562626;ENST00000563418;ENST00000568232	ENSP00000344112	1198	13543919	S53639	NM_001130028.1	NP_001123500.1	2EU9	107609	nan	9606.ENSP00000378505	CHEMBL4226	DB08691	1992	CLK3	148887358	nan	56096	1198	nan	CLK3	CLK3_(gene)	1198	HGNC:2071	ser_thr	FALSE
CLK4	CLK4	CLK4	ser_thr	STK	CMGC	Q9HAZ1	CLK4_HUMAN	AF294429	AAG10074.1	ENSG00000113240	ENST00000316308;ENST00000520878;ENST00000611733;ENST00000522136;ENST00000519132;ENST00000521621;ENST00000519583;ENST00000611575;ENST00000522749;ENST00000520199;ENST00000520909;ENST00000520126;ENST00000522556;ENST00000523013;ENST00000520957	ENSP00000316948	57396	9965398	nan	NM_020666.2	NP_065717.1	6FYV	121501	nan	9606.ENSP00000316948	CHEMBL4203	DB12010	1993	CLK4	34922132	nan	81459	57396	nan	CLK4	nan	57396	HGNC:13659	ser_thr	FALSE
COT	COT	MAP3K8	ser_thr	STK	STE	P41279	M3K8_HUMAN	D14497	BAA03387.1	ENSG00000107968	ENST00000542547;ENST00000415139;ENST00000263056;ENST00000375322;ENST00000413724;ENST00000375321;ENST00000430603	ENSP00000263056	1326	1034566536	A48713	NM_001244134.1	NP_001231063.1	4Y83	107719	DIP-27534N	9606.ENSP00000263056	CHEMBL4899	nan	2083	MAP3K8	50403742	CPTAC-858	55458	1326	R-HSA-389357	MAP3K8	MAP3K8	1326	HGNC:6860	ser_thr	FALSE
CRIK	CRIK	CIT	ser_thr	STK	AGC	O14578	CTRO_HUMAN	AY257469	AAP13528.1	ENSG00000122966	ENST00000261833;ENST00000392521;ENST00000677438;ENST00000678708;ENST00000677742;ENST00000678236;ENST00000676693;ENST00000677738;ENST00000679285;ENST00000677849;ENST00000677812;ENST00000679120;ENST00000678677;ENST00000545913;ENST00000679249;ENST00000676849;ENST00000678652;ENST00000678087;ENST00000677993;ENST00000678494;ENST00000612548;ENST00000392520;ENST00000537607;ENST00000676833;ENST00000544872;ENST00000469414;ENST00000538073;ENST00000543324;ENST00000544800;ENST00000543239;ENST00000536008;ENST00000544588;ENST00000536325;ENST00000677927;ENST00000546026;ENST00000676563;ENST00000679061;ENST00000678686;ENST00000678155;ENST00000488203	ENSP00000261833	11113	57015279	nan	NM_001206999.1	NP_001193928.1	nan	116290	nan	9606.ENSP00000376306	CHEMBL5579	DB12010	nan	CIT	nan	nan	48094	11113	R-HSA-5625900	CIT	CIT_(gene)	11113	HGNC:1985	ser_thr	FALSE
DAPK1	DAPK1	DAPK1	ser_thr	STK	CAMK	P53355	DAPK1_HUMAN	X76104	CAA53712.1	ENSG00000196730	ENST00000358077;ENST00000472284;ENST00000469067;ENST00000495182;ENST00000408954;ENST00000470267;ENST00000496522;ENST00000472344;ENST00000491893;ENST00000489291;ENST00000463069;ENST00000475804;ENST00000495281;ENST00000494010;ENST00000466188;ENST00000497743;ENST00000468482;ENST00000622514;ENST00000469640	ENSP00000350785	1612	20150448	I37275	NM_001288729.1	NP_001275658.1	1IG1	107982	nan	9606.ENSP00000386135	CHEMBL2558	DB04069	2002	DAPK1	317373595	nan	56570	1612	R-HSA-418889	DAPK1	DAPK1	1612	HGNC:2674	ser_thr	FALSE
DAPK2	DAPK2	DAPK2	ser_thr	STK	CAMK	Q9UIK4	DAPK2_HUMAN	AB018001	BAA88063.1	ENSG00000035664	ENST00000261891;ENST00000559007;ENST00000457488;ENST00000559731;ENST00000558064;ENST00000557867;ENST00000612884;ENST00000558069;ENST00000558076;ENST00000558482;ENST00000559897;ENST00000561162;ENST00000559306	ENSP00000261891	23604	149240941	nan	NM_014326.3	NP_055141.2	1WMK	117137	nan	9606.ENSP00000261891	CHEMBL3123	DB12010	nan	DAPK2	38605084	nan	19027	23604	R-HSA-418889	DAPK2	DAPK2	23604	HGNC:2675	ser_thr	FALSE
DAPK3	DAPK3	DAPK3	ser_thr	STK	CAMK	O43293	DAPK3_HUMAN	AB007144	BAA24955.1	ENSG00000167657	ENST00000545797;ENST00000595279;ENST00000594894;ENST00000596311;ENST00000601824;ENST00000593844;ENST00000301264	ENSP00000301264	1613	193786681	nan	NM_001348.2	NP_001339.1	1YRP	107983	nan	9606.ENSP00000442973	CHEMBL2468	DB07242	2004	DAPK3	nan	nan	48863	1613	R-HSA-418889	DAPK3	DAPK3	1613	HGNC:2676	ser_thr	FALSE
DCAMKL1	DCAMKL1	DCLK1	ser_thr	STK	CAMK	O15075	DCLK1_HUMAN	AB002367	BAA20824.2	ENSG00000133083	ENST00000360631;ENST00000379893;ENST00000255448;ENST00000477664;ENST00000486239;ENST00000460982;ENST00000379892;ENST00000615680	ENSP00000255448	9201	30749465	nan	NM_001195415.1	NP_001182344.1	1MFW	114635	nan	9606.ENSP00000255448	CHEMBL5683	DB12010	2005	DCLK1	nan	nan	48428	9201	nan	DCLK1	DCLK1	9201	HGNC:2700	ser_thr	FALSE
DCAMKL2	DCAMKL2	DCLK2	ser_thr	STK	CAMK	Q8N568	DCLK2_HUMAN	AB209181	BAD92418.1	ENSG00000170390	ENST00000296550;ENST00000411937;ENST00000635524;ENST00000506325;ENST00000302176;ENST00000507694;ENST00000634233	ENSP00000296550	166614	306774095	nan	NM_001040260.3	NP_001035350.2	nan	127929	nan	9606.ENSP00000303887	CHEMBL5519	DB12010	2006	DCLK2	296439470	nan	72008	166614	nan	DCLK2	nan	166614	HGNC:19002	ser_thr	FALSE
